0,21.02435,56.70599365234375,68.28873828125
1,21.05619,56.7288818359375,68.28873828125
2,21.05619,56.7593994140625,68.28873828125
3,21.01639,56.8509521484375,68.30804345703126
4,21.01639,56.8509521484375,68.30804345703126
5,21.02435,56.87384033203125,68.28873828125
6,21.02435,56.87384033203125,68.30804345703126
7,21.01639,56.87384033203125,68.30804345703126
8,21.02435,56.87384033203125,68.30804345703126
9,21.02435,56.8509521484375,68.30804345703126
10,21.02435,56.8509521484375,68.30804345703126
11,21.02435,56.8509521484375,68.30804345703126
12,21.02435,56.8509521484375,68.30804345703126
13,21.02435,56.8509521484375,68.30804345703126
14,21.05619,56.7899169921875,68.30804345703126
15,21.01639,56.7899169921875,68.30804345703126
16,21.05619,56.7899169921875,68.30804345703126
17,21.01639,56.7899169921875,68.30804345703126
18,21.02435,56.8509521484375,68.30804345703126
19,21.06415,56.8509521484375,68.30804345703126
20,21.02435,56.87384033203125,68.30804345703126
21,20.992510000000003,57.8885498046875,68.3273486328125
22,20.801470000000002,59.765380859375,68.3273486328125
23,20.737790000000004,61.2149658203125,68.34665380859374
24,20.76963,62.07708740234375,68.34665380859374
25,20.801470000000002,62.53485107421875,68.34665380859374
26,20.86515,62.6798095703125,68.34665380859374
27,20.86515,62.6798095703125,68.34665380859374
28,20.896990000000002,62.62640380859375,68.34665380859374
29,20.896990000000002,62.450927734375,68.34665380859374
30,20.928829999999998,62.1915283203125,68.34665380859374
31,20.92087,61.962646484375,68.34665380859374
32,20.96067,61.6116943359375,68.34665380859374
33,20.96067,61.352294921875,68.34665380859374
34,20.97261,61.07000732421875,68.34665380859374
35,20.992510000000003,60.83349609375,68.34665380859374
36,20.992510000000003,60.6351318359375,68.34665380859374
37,20.992510000000003,60.52069091796875,68.365958984375
38,20.992510000000003,60.49017333984375,68.365958984375
39,20.992510000000003,60.49017333984375,68.365958984375
40,21.02435,60.45965576171875,68.365958984375
41,21.02435,60.39862060546875,68.365958984375
42,21.02435,60.26129150390625,68.365958984375
43,21.02435,60.0247802734375,68.365958984375
44,20.992510000000003,59.94085693359375,68.365958984375
45,21.02435,59.765380859375,68.365958984375
46,21.02435,59.65093994140625,68.365958984375
47,21.02435,59.5670166015625,68.365958984375
48,21.02435,59.5059814453125,68.365958984375
49,21.02435,59.4449462890625,68.365958984375
50,21.02435,59.39154052734375,68.38526416015624
